收听,shōutīng,Động từ,Nghe,他喜欢收听音乐节目。,Tā xǐhuan shōutīng yīnyuè jiémù,Anh ấy thích nghe chương trình âm nhạc.
收音机,shōuyīnjī,Danh từ,"Máy thu thanh, radio",爷爷每天早上都听收音机。,Yéyé měi tiān zǎoshang dōu tīng s,Ông nội mỗi sáng đều nghe radio.
手续,shǒuxù,Danh từ,Thủ tục,请提前准备好所有必要的手续。,Qǐng tíqián zhǔnbèi hǎo suǒyǒu bì,Vui lòng chuẩn bị trước tất cả các thủ tục cần thiết.
手指,shǒuzhǐ,Danh từ,Ngón tay,他的手指很长。,Tā de shǒuzhǐ hěn cháng,Ngón tay của anh ấy rất dài.
首都,shǒudū,Danh từ,Thủ đô,河内是首都的越南。,Hénèi shì Yuènán de shǒudū,Hà Nội là thủ đô của Việt Nam.
首先,shǒuxiān,Phó từ,"Đầu tiên, trước tiên",首先要做的就是学习。,Shǒuxiān yào zuò de jiù shì xuéxí,Việc cần làm đầu tiên chính là học tập.
受,shòu,Động từ,"Nhận, chịu, bị",这部电影受观众喜爱。,Zhè bù diànyǐng shòu guānzhòng x,Bộ phim này được khán giả yêu thích.
受伤,shòushāng,Động từ,"Bị thương, tổn thương",他在比赛中不小心受伤了。,Tā zài bǐsài zhōng bù xiǎoxīn shòu,Anh ấy không cẩn thận bị thương trong trận đấu.
书架,shūjià,Danh từ,"Giá sách, kệ sách",请把书放回书架上。,Qǐng bǎ shū fàng huí shūjià shàng,Vui lòng đặt sách trở lại giá sách.
输,shū,Động từ,"Thua, thất bại",他们在比赛中输了。,Tāmen zài bǐsài zhōng shū le,Họ đã thua trong trận đấu.
输入,shūrù,Động từ,Nhập,请把密码输入到电脑里。,Qǐng bǎ mìmǎ shūrù dào diànnǎo l,Xin hãy nhập mật khẩu vào trong máy tính.
熟人,shúrén,Danh từ,Người quen,这个地方都是一些熟人，很容易聊天,"Zhège dìfāng dōu shì yìxiē shúrén,","Nơi này toàn người quen, rất dễ nói chuyện."
属,shǔ,Động từ,"Thuộc, thuộc về, tuổi (con giáp",这本书属我。,Zhè běn shū shǔ wǒ,Quyển sách này thuộc về tôi.
属于,shǔyú,Động từ,"Thuộc về, là của",这辆车属于他哥哥。,Zhè liàng chē shǔ yú tā gēge,Chiếc xe này là của anh trai anh ấy.
束,shù,Danh từ,"Bó, chùm",她手里拿着一束玫瑰。,Tā shǒu lǐ názhe yī shù méiguī,Cô ấy cầm một bó hoa hồng trong tay.
数量,shùliàng,Danh từ,Số lượng,这次来的游客数量很多。,Zhè cì lái de yóukè shùliàng hěn d,Lần này số lượng du khách đến rất nhiều.
双,shuāng,Lượng từ,"Một cặp, một đôi",我刚去买了一双鞋。,Wǒ gāng qù mǎi le yī shuāng xié,Tôi vừa mới đi mua một đôi giày.
双方,shuāngfāng,Danh từ,"Hai bên, đôi bên",双方都同意这个决定。,Shuāngfāng dōu tóngyì zhège juéd,Cả hai bên đều đồng ý với quyết định này.
思想,sīxiǎng,Danh từ,"Tư tưởng, suy nghĩ, quan điểm",请表达你的思想。,Qǐng biǎodá nǐ de sīxiǎng,Xin hãy bày tỏ quan điểm của bạn.
死,sǐ,Động từ,"Chết, qua đời",他爷爷去年死了。,Tā yéye qùnián sǐ le,Ông nội anh ấy mất năm ngoái.
速度,sùdù,Danh từ,"Tốc độ, nhịp độ",火车的速度很快。,Huǒchē de sùdù hěn kuài,Tốc độ của tàu hỏa rất nhanh.
随,suí,Giới từ,"Cùng với, theo",随着音乐的节奏，他们开始跳舞。,"Suízhe yīnyuè de jiézòu, tāmen kā","Theo nhịp điệu của âm nhạc, họ bắt đầu nhảy múa."
所,suǒ,Danh từ,"Nơi, chỗ",我不喜欢在那所大学读书。,Wǒ bù xǐhuan zài nà suǒ dàxué dú,Tôi không thích học ở trường đại học đó.
所长,suǒzhǎng,Danh từ,"Sở trưởng, viện trưởng",他是我爸爸工作那个研究所的所长。,Tā shì wǒ bàba gōngzuò nàgè yán,Ông ấy là viện trưởng của viện nghiên cứu nơi ba tôi làm
台,tái,Danh từ,"Cái bục, cái đài, sân khấu",舞台上灯光很漂亮。,Wǔtái shàng dēngguāng hěn piàoli,Ánh sáng trên sân khấu rất đẹp.
谈,tán,Động từ,"Nói, thảo luận, bàn luận",这件事我们以后再谈。,Zhè jiàn shì wǒmen yǐhòu zài tán,Chuyện này chúng ta bàn sau đi.
谈话,tánhuà,Động từ,"Nói chuyện, trò chuyện",我昨天和老师谈话了。,Wǒ zuótiān hé lǎoshī tánhuà le,Hôm qua tôi đã nói chuyện với thầy giáo.
谈判,tánpàn,Động từ,"Đàm phán, thương lượng",双方正在进行谈判。,Shuāngfāng zhèngzài jìnxíng tánp,Hai bên đang tiến hành đàm phán.
汤,tāng,Danh từ,"Canh, súp",我喜欢喝鸡汤。,Wǒ xǐhuān hē jītāng,Tôi thích uống canh gà.
糖,táng,Danh từ,"Kẹo, đường",孩子们喜欢吃糖。,Háizimen xǐhuān chī táng,Trẻ con thích ăn kẹo.
特色,tèsè,Danh từ,"Đặc sắc, nét đặc trưng",这个菜有地方特色。,Zhège cài yǒu dìfāng tèsè,Món ăn này có đặc trưng địa phương.
提前,tíqián,Động từ,Làm sớm hơn,我们提前完成了任务。,Wǒmen tíqián wánchéng le rènwu,Chúng tôi đã hoàn thành sớm nhiệm vụ.
提问,tíwèn,Động từ,"Hỏi, đưa ra câu hỏi",老师让同学们提问。,Lǎoshī ràng tóngxuémen tíwèn,Giáo viên bảo các bạn học sinh đặt câu hỏi.
题目,tímù,Danh từ,Đề bài,这道题目的答案不难。,Zhè dào tímù de dá àn bù nán,Đáp án của đề bài này không khó.
体会,tǐhuì,Danh từ,"Sự lĩnh hội, sự cảm nhận",请分享你的体会。,Qǐng fēnxiǎng nǐ de tǐhuì,Xin hãy chia sẻ sự cảm nhận của bạn.
体现,tǐxiàn,Động từ,"Thể hiện, biểu hiện",这件事体现了他的责任心。,Zhè jiàn shì tǐxiàn le tā de zérènxīn,Việc này thể hiện tinh thần trách nhiệm của anh ấy.
体验,tǐyàn,Động từ,"Trải nghiệm, kinh nghiệm",我想去中国体验一下当地的生活。,Wǒ xiǎng qù Zhōngguó tǐyàn yíxià,Tôi muốn đến Trung Quốc để trải nghiệm cuộc sống địa
天空,tiānkōng,Danh từ,Bầu trời,天空中有很多星星。,Tiānkōng zhōng yǒu hěn duō xīngx,Trên bầu trời có rất nhiều ngôi sao.
甜,tián,Tính từ,Ngọt,这个蛋糕真甜。,Zhège dàngāo zhēn tián,Cái bánh này thật ngọt.
调,tiáo,Động từ,"Điều chỉnh, sửa",他在调电视的声音。,Tā zài tiáo diànshì de shēngyīn,Anh ấy đang chỉnh âm lượng của TV.
调整,tiáozhěng,Động từ,Điều chỉnh,我们需要调整计划。,Wǒmen xūyào tiáozhěng jìhuà,Chúng ta cần điều chỉnh kế hoạch.
跳,tiào,Động từ,Nhảy,他跳了三米高。,Tā tiào le sān mǐ gāo,Anh ấy nhảy cao ba mét.
调高,tiáogāo,Động từ,"Nâng lên, tăng lên",公司调高了员工的工资。,Gōngsī tiáogāo le yuángōng de gō,Công ty đã tăng lương cho nhân viên.
跳舞,tiàowǔ,Động từ,"Khiêu vũ, nhảy",大家在音乐声中跳舞。,Dàjiā zài yīnyuè shēng zhōng tiàow,Mọi người nhảy múa trong tiếng nhạc.
跳远,tiàoyuǎn,Động từ,Nhảy xa,他在学校运动会上参加跳远比赛。,Tā zài xuéxiào yùndònghuì shàng,Anh ấy tham gia cuộc thi nhảy xa trong đại hội thể thao c
铁,tiě,Danh từ,Sắt,这个门是铁做的。,Zhège mén shì tiě zuò de,Cánh cửa này được làm bằng sắt.
铁路,tiělù,Danh từ,Đường sắt,中国的铁路很发达。,Zhōngguó de tiělù hěn fādá,Đường sắt của Trung Quốc rất phát triển.
听力,tīnglì,Danh từ,Khả năng nghe,他的中文听力很好。,Tā de Zhōngwén tīnglì hěn hǎo,Khả năng nghe tiếng Trung của anh ấy rất tốt.
听众,tīngzhòng,Danh từ,"Người nghe, thính giả",感谢各位听众收听。,Gǎnxiè gèwèi tīngzhòng shōutīng,Cảm ơn quý vị thính giả đã lắng nghe.
停止,tíngzhǐ,Động từ,"Đình chỉ, dừng, ngừng",雨终于停止了。,Yǔ zhōngyú tíngzhǐ le,Mưa cuối cùng đã ngừng rơi.
通常,tōngcháng,Tính từ,"Thông thườnh, bình thường",我通常七点起床。,Wǒ tōngcháng qī diǎn qǐchuáng,Tôi thường dậy lúc 7 giờ.
通信,tōngxìn,Động từ,"Liên lạc, thông tin",我们一直通过电子邮件通信。,Wǒmen yìzhí tōngguò diànzǐ yóujià,Chúng tôi luôn liên lạc qua email.
同意,tóngyì,Động từ,"Đồng ý, chấp nhận",我同意你的看法。,wǒ tóngyì nǐ de kànfǎ,Tôi đồng ý với quan điểm của bạn.
痛,tòng,Tính từ,Đau,我的牙齿很痛。,Wǒ de yáchǐ hěn tòng,Răng của tôi rất đau.
痛苦,tòngkǔ,Tính từ,Đau khổ,失去亲人让他感到非常痛苦。,Shīqù qīnrén ràng tā gǎndào fēich,Mất người thân khiến anh ấy cảm thấy vô cùng đau khổ.
头,tóu,Danh từ,Cái đầu,我的头有点儿疼。,ǒ de tóu yǒu diǎnr téng,Đầu tôi hơi đau.
头脑,tóunǎo,Danh từ,"Đầu óc, tư duy",他是个有生意头脑的人。,Tā shì gè yǒu shēngyi tóunǎo de r,Anh ấy là người có đầu óc kinh doanh.
突出,tūchū,Động từ,Làm nổi bật,我们应该突出产品的优点。,Wǒmen yīnggāi tūchū chǎnpǐn de y,Chúng ta nên làm nổi bật ưu điểm của sản phẩm.
突然,tūrán,Tính từ,Đột nhiên,天气突然变冷了。,Tiānqì tūrán biàn lěng le,Thời tiết đột nhiên trở lạnh rồi.
图,tú,Danh từ,"Tranh, ảnh",孩子们正在画图。,Háizimen zhèngzài huàtú,Bọn trẻ đang vẽ hình.
图画,túhuà,Danh từ,"Tranh vẽ, bức họa",这幅图画很漂亮。,Zhè fú túhuà hěn piàoliang,Bức tranh này rất đẹp.
土,tǔ,Danh từ,Đất,花盆里有很多土。,Huāpén lǐ yǒu hěn duō tǔ,Trong chậu hoa có rất nhiều đất.
团,tuán,Danh từ,"Đoàn, nhóm",她报名参加了去欧洲的旅行团。,Tā bàomíng cānjiāle qù Ōuzhōu de,Cô ấy đã đăng ký tham gia đoàn du lịch đi châu Âu.
团结,tuánjié,Động từ,"Đoàn kết, gắn bó, hợp tác",我们要团结合作。,Wǒmen yào tuánjié hézuò,Chúng ta phải đoàn kết hợp tác.
团体,tuántǐ,Danh từ,"Đoàn thể, tập thể, tổ chức",这个团体有上百人。,Zhè ge tuántǐ yǒu shàng bǎi rén,Tổ chức này có hơn trăm người.
推动,tuīdòng,Động từ,"Thúc đẩy, xúc tiến",政府正在推动经济发展。,Zhèngfǔ zhèngzài tuīdòng jīngjì fāz,Chính phủ đang thúc đẩy phát triển kinh tế.
推广,tuīguǎng,Động từ,"Mở rộng, phổ biến, quảng bá",公司正在大力推广这款新产品。,Gōngsī zhèngzài dàlì tuīguǎng zhè,Công ty đang ra sức quảng bá sản phẩm mới này.
推进,tuījìn,Động từ,"Đẩy mạnh, thúc đẩy, tiến hành",我们正在推进这个项目。,Wǒmen zhèngzài tuījìn zhè ge xiàn,Chúng tôi đang thúc đẩy dự án này.
推开,tuīkāi,Động từ,Đẩy ra,他推开门走了进去。,Tā tuīkāi mén zǒu le jìnqù,Anh ấy đẩy cửa ra rồi bước vào.
退,tuì,Động từ,"Lùi, lui",我想退票。,Wǒ xiǎng tuì piào,Tôi muốn trả vé.
退出,tuìchū,Động từ,"Rút lui, rời khỏi, thoát ra",他决定退出比赛。,Tā juédìng tuìchū bǐsài,Anh ấy quyết định rút khỏi cuộc thi.
退休,tuìxiū,Động từ,Nghỉ hưu,她已经到了退休的年龄。,Tā yǐjīng dào le tuìxiū de niánlíng,Bà ấy đã đến tuổi nghỉ hưu rồi.
外交,wàijiāo,Danh từ,Ngoại giao,他从事外交工作。,Tā cóngshì wàijiāo gōngzuò,Anh ấy làm công tác ngoại giao.
外面,wàimiàn,Danh từ,"Bên ngoài, bề ngoài",我在外面等你。,Wǒ zài wàimiàn děng nǐ,Tôi đợi bạn ở bên ngoài.
外文,wàiwén,Danh từ,"Ngoại ngữ, tiếng nước ngoài",他会说多种外文。,Tā huì shuō duōzhǒng wàiwén,Anh ấy biết nói nhiều thứ tiếng nước ngoài.
完美,wánměi,Tính từ,"Hoàn mỹ, hoàn hảo",她的表现非常完美。,Tā de biǎoxiàn fēicháng wánměi,Phần thể hiện của cô ấy vô cùng hoàn hảo.
完善,wánshàn,Động từ,"Làm cho hoàn chỉnh, cải tiến",这个计划必须得完善。,Zhège jìhuà bìxū děi wánshàn,Kế hoạch này nhất định phải được làm cho hoàn chỉnh.
完整,wánzhěng,Tính từ,"Nguyên vẹn, đầy đủ, trọn vẹn",这幅古画保存得很完整。,Zhè fú gǔhuà bǎocún de hěn wánz,Bức tranh cổ này được bảo quản rất nguyên vẹn.
玩具,wánjù,Danh từ,Đồ chơi,孩子们喜欢新玩具。,Háizimen xǐhuān xīn wánjù,Lũ trẻ thích đồ chơi mới.
往往,wăngwăng,Phó từ,"Thường thường, luôn luôn",他周末往往在家看书。,Tā zhōumò wǎngwǎng zàijiā kànsh,Anh ấy cuối tuần thường hay đọc sách ở nhà.
危害,wēihài,Động từ,"Gây hại, tổn hại",吸烟危害健康。,Xīyān wēihài jiànkāng,Hút thuốc lá gây hại cho sức khỏe.
危险,wēixiǎn,Tính từ,Nguy hiểm,晚上一个人走很危险。,Wǎnshang yīgè rén zǒu hěn wēixiǎ,Đi một mình vào ban đêm rất nguy hiểm.
为,wéi,Động từ,"Là, trở thành, làm",他被大家推选为班长。,Tā bèi dàjiā tuīxuǎn wéi bānzhǎng,Anh ấy được mọi người bầu chọn làm lớp trưởng.
为,wéi,Giới từ,"Vì, vì (một mục đích)",我为你感到高兴。,Wǒ wèi nǐ gǎndào gāoxìng,Tôi cảm thấy vui vì bạn.
围,wéi,Động từ,"Vây quanh, bao vây",很多人围着看热闹。,Hěnduō rén wéizhe kàn rènào,Rất nhiều người vây quanh xem náo nhiệt.
伟大,wěidà,Tính từ,"Vĩ đại, lớn lao",这是一位伟大的科学家。,Zhè shì yī wèi wěidà de kēxuéjiā,Đây là một nhà khoa học vĩ đại.
卫生,wèishēng,Danh từ,Vệ sinh,请注意饮食卫生。,Qǐng zhùyì yǐnshí wèishēng,Xin hãy chú ý vệ sinh thực phẩm.
卫生间,wèishēngjiān,Danh từ,Nhà vệ sinh,卫生间在哪里？,Wèishēngjiān zài nǎlǐ,Nhà vệ sinh ở đâu?
为了,wèile,Giới từ,"Để, vì (mục đích)",为了健康，他开始跑步。,"Wèile jiànkāng, tā kāishǐ pǎobù","Để có sức khỏe, anh ấy bắt đầu chạy bộ."
温暖,wēnnuǎn,Tính từ,Ấm áp,春天来了，天气越来越温暖。,"Chūntiān láile, tiānqì yuè lái yuè wē","Mùa xuân đến rồi, thời tiết ngày càng ấm áp."
文化,wénhuà,Danh từ,Văn hóa,我们应该学习不同的文化。,Wǒmen yīnggāi xuéxí bùtóng de w,Chúng ta nên học hỏi những nền văn hóa khác nhau.
文件,wénjiàn,Danh từ,"Tài liệu, văn kiện",这些文件非常重要。,Zhèxiē wénjiàn fēicháng zhòngyào,Những tài liệu này rất quan trọng.
文明,wénmíng,Danh từ,Văn minh,埃及是世界上最古老的文明之一。,Āijí shì shìjiè shang zuì gǔlǎo de w,Ai Cập là một trong những nền văn minh cổ xưa nhất trê
文学,wénxué,Danh từ,Văn học,他对中国文学很感兴趣。,Tā duì Zhōngguó wénxué hěn gǎn,Anh ấy rất hứng thú với văn học Trung Quốc.
文章,wénzhāng,Danh từ,"Bài văn, bài viết",他发表了一篇新文章。,Tā fābiǎole yī piān xīn wénzhāng,Anh ấy đã đăng tải một bài viết mới.
文字,wénzì,Danh từ,"Chữ viết, văn tự",这种文字很难学。,Zhè zhǒng wénzì hěn nán xué,Loại chữ viết này rất khó học.
握手,wòshou,Động từ,Bắt tay,见面时他们互相握手。,Jiànmiàn shí tāmen hùxiāng wòshǒ,Khi gặp mặt họ bắt tay nhau.
屋子,wūzi,Danh từ,"Căn nhà, căn phòng",这个屋子很干净。,Zhège wūzi hěn gānjìng,Căn phòng này rất sạch sẽ.
武器,wŭqì,Danh từ,Vũ khí,知识是你最有力的武器。,Zhīshi shì nǐ zuì yǒulì de wǔqì,Họ đã mang theo vũ khí.
武术,wŭshù,Danh từ,Võ thuật,他从小学习武术。,Tā cóng xiǎo xuéxí wǔshù,Anh ấy học võ thuật từ nhỏ.
舞台,wŭtái,Danh từ,Sân khấu,演员们走上了舞台开始表演。,Yǎnyuánmen zǒu shàngle wǔtái kā,Các diễn viên bước lên sân khấu bắt đầu biểu diễn.
西部,xībù,Danh từ,"Miền Tây, phía Tây",中国西部有很多山。,Zhōngguó xībù yǒu hěnduō shān,Miền Tây Trung Quốc có rất nhiều núi.
希望,xīwàng,Động từ,"Hy vọng, mong muốn",我希望你天天开心。,Wǒ xīwàng nǐ tiāntiān kāixīn,Tôi hy vọng bạn mỗi ngày đều vui vẻ.
系,xì,Động từ,"Buộc, thắt",请把鞋带系紧。,Qǐng bǎ xiédài jì jǐn,Xin hãy buộc chặt dây giày.
下来,xiàlái,BNXH,Xuống (hướng từ xa đến gần),他从楼上走下来。,Tā cóng lóu shàng zǒu xiàlái,Anh ấy đi xuống lầu.
下面,xiàmiàn,Danh từ,"Bên dưới, phía dưới",桌子下面有一只猫。,Zhuōzi xiàmiàn yǒu yì zhī māo,Dưới bàn có một con mèo.
下去,xiàqù,BNXH,"Xuống (hướng từ gần ra xa), t",请大家安静下去。,Qǐng dàjiā ānjìng xiàqù,Xin mọi người hãy tiếp tục giữ yên lặng.
先进,xiānjìn,Tính từ,"Tiên tiến, hiện đại",这家工厂的设备很先进。,Zhè jiā gōngchǎng de shèbèi hěn x,Thiết bị của nhà máy này rất hiện đại.
显得,xiǎnde,Động từ,"Dường như, có vẻ",他今天显得很高兴。,Tā jīntiān xiǎn de hěn gāoxìng,Hôm nay anh ấy trông có vẻ rất vui.
显然,xiǎnrán,Tính từ,"Hiển nhiên, rõ ràng",这个结果是显然的。,Zhège jiéguǒ shì xiǎnrán de,Kết quả này là hiển nhiên.
显示,xiǎnshì,Động từ,"Hiển thị, thể hiện, cho thấy",电脑屏幕显示出最新的数据。,Diànnǎo píngmù xiǎnshì chū zuìxīn,Màn hình máy tính hiển thị dữ liệu mới nhất.
现场,xiànchăng,Danh từ,"Hiện trường, tại chỗ",记者在现场进行报道。,Jìzhě zài xiànchǎng jìnxíng bàodǎo,Phóng viên đang tiến hành đưa tin tại hiện trường.
现代,xiàndài,Danh từ,"Hiện đại, thời hiện đại",现代生活节奏很快。,Xiàndài shēnghuó jiézòu hěn kuài,Nhịp sống hiện đại rất nhanh.
现金,xiànjīn,Danh từ,Tiền mặt,请问您付现金还是刷卡？,Qǐngwèn nín fù xiànjīn háishì shuā,Xin hỏi quý khách thanh toán bằng tiền mặt hay quẹt thẻ
现实,xiànshí,Danh từ,"Hiện thực, thực tế",我们必须面对现实。,Wǒmen bìxū miànduì xiànshí,Chúng ta phải đối mặt với hiện thực.
现象,xiànxiàng,Danh từ,Hiện tượng,这是一种常见的自然现象。,Zhè shì yī zhǒng chángjiàn de zìrá,Đây là một hiện tượng tự nhiên thường thấy.
线,xiàn,Danh từ,"Sợi, dây, tuyến, đường",请沿着这条线走。,Qǐng yánzhe zhè tiáo xiàn zǒu,Xin hãy đi dọc theo tuyến (đường) này.
相比,xiāngbǐ,Động từ,"So với, so sánh",今年的收入相比去年增加了很多。,Jīnnián de shōurù xiāngbǐ qùnián z,Thu nhập năm nay so với năm ngoái tăng lên rất nhiều.
相当,xiāngdāng,Phó từ,"Khá, tương đối",这个问题相当复杂。,Zhège wèntí xiāngdāng fùzá,Vấn đề này tương đối phức tạp.
相关,xiāngguān,Động từ,"Có liên quan, liên quan đến",这个问题跟环境保护相关。,Zhège wèntí gēn huánjìng bǎohù x,Vấn đề này có liên quan đến việc bảo vệ môi trường.
相互,xiānghù,Phó từ,"Lẫn nhau, qua lại",同学之间应该相互学习。,Tóngxué zhī jiān yīnggāi xiānghù x,Giữa các bạn học nên học hỏi lẫn nhau.
相似,xiāngsì,Tính từ,"Tương tự, giống nhau",他们俩长得非常相似。,Tāmen liǎ zhǎng de fēicháng xiāng,Hai người họ trông rất giống nhau.
香,xiāng,Tính từ,"Thơm, có mùi thơm",这种咖啡非常香。,Zhè zhǒng kāfēi fēicháng xiāng,Loại cà phê này vô cùng thơm.
香蕉,xiāngjiāo,Danh từ,Chuối,香蕉是一种热带水果。,Xiāngjiāo shì yī zhǒng rèdài shuǐgu,Chuối là một loại trái cây nhiệt đới.
消费,xiāofèi,Động từ,"Tiêu dùng, tiêu thụ",现在人们的消费水平提高了。,Xiànzài rénmen de xiāofèi shuǐpíng,Mức tiêu dùng của mọi người hiện nay đã tăng lên.
消失,xiāoshī,Động từ,"Biến mất, tan biến",魔法师突然消失了。,Mó fǎ shī tūrán xiāoshīle,Người làm ảo thuật đột nhiên biến mất.
消息,xiāoxi,Danh từ,"Tin tức, thông tin",我收到了一个好消息。,Wǒ shōudàole yīgè hǎo xiāoxī,Tôi đã nhận được một tin tức tốt.
效果,xiàoguǒ,Danh từ,"Hiệu quả, kết quả",这种方法取得了很好的效果。,Zhè zhǒng fāngfǎ qǔdéle hěn hǎo,Phương pháp này đã đạt được hiệu quả rất tốt.
写作,xiězuò,Động từ,"Viết văn, sáng tác",老师让我们写作一篇关于环保的文章,Lǎoshī ràng wǒmen xiězuò yì piān,Giáo viên yêu cầu chúng tôi viết một bài văn về bảo vệ m
血,xiě,Danh từ,Máu,他受伤了，流了很多血。,"Tā shòushāng le, liú le hěn duō xu","Anh ấy bị thương, chảy rất nhiều máu."
心,xīn,Danh từ,"Tim, lòng, tâm trí",他是一个很有爱心的人。,Tā shì yī gè hěn yǒu àixīn de rén,Anh ấy là một người có tấm lòng rất nhân hậu.
信,xìn,Động từ,"Tin, tin tưởng",我完全信任你。,Wǒ wánquán xìnrèn nǐ,Tôi hoàn toàn tin tưởng bạn.
信封,xìnfēng,Danh từ,"Phong bì, bao thư",请把信放在信封里。,Qǐng bǎ xìn fàng zài xìnfēng lǐ,Xin hãy đặt thư vào trong phong bì.
信任,xìnrèn,Động từ,"Tin tưởng, tín nhiệm",我完全信任你的能力。,Wǒ wánquán xìnrèn nǐ de nénglì,Tôi hoàn toàn tin tưởng vào năng lực của bạn.
行李,xíngli,Danh từ,Hành lý,我的行李箱很重。,Wǒ de xíngli xiāng hěn zhòng,Hành lý của tôi rất nặng.
形成,xíngchéng,Động từ,"Hình thành, tạo thành",这需要时间来形成一个习惯。,Zhè xūyào shíjiān lái xíngchéng yīg,Việc này cần thời gian để hình thành một thói quen.
形式,xíngshì,Danh từ,"Hình thức, kiểu cách",这种比赛的形式很有趣。,Zhè zhǒng bǐsài de xíngshì hěn yǒ,Hình thức cuộc thi này rất thú vị.
形象,xíngxiàng,Danh từ,"Hình tượng, hình ảnh",这位演员的形象很好。,Zhè wèi yǎnyuán de xíngxiàng hěn,Hình tượng của diễn viên này rất tốt.
形状,xíngzhuàng,Danh từ,"Hình dạng, hình thù",这朵云的形状像一只兔子。,Zhè duǒ yún de xíngzhuàng xiàng,Hình dạng của đám mây này giống như một con thỏ.
幸福,xìngfú,Tính từ,Hạnh phúc,祝你生活幸福！,Zhù nǐ shēnghuó xìngfú,Chúc bạn cuộc sống hạnh phúc!
幸运,xìngyùn,Tính từ,"May mắn, sự may mắn",你真是个幸运的人。,Nǐ zhēnshi gè xìngyùn de rén,Bạn thật là một người may mắn.
性(积极性）,xìng (jījíxìng),Hậu tố,"Tính (Bản chất, thuộc tính)",学生们学习很有积极性。,Zhè jiàn shì jùyǒu yīdìng de wēixiǎ,Việc này mang tính nguy hiểm nhất định.
性别,xìngbié,Danh từ,Giới tính,请在表格上填写您的性别。,Qǐng zài biǎogé shang tiánxiě nín d,Xin điền giới tính của bạn vào biểu mẫu.
性格,xìnggé,Danh từ,Tính cách,他的性格非常开朗。,Xuéshēngmen xuéxí hěn yǒu jījíxìn,Học sinh học tập rất tích cực.
修,xiū,Động từ,"Sửa chữa, tu sửa",我的手机坏了，需要修。,"Wǒ de shǒujī huàile, xūyào xiū","Điện thoại của tôi hỏng rồi, cần phải sửa."
修改,xiūgǎi,Động từ,"Sửa đổi, chỉnh sửa",这份文件还需要修改。,Zhè fèn wénjiàn hái xūyào xiūgǎi,Tài liệu này vẫn cần phải chỉnh sửa.
需求,xūqiú,Danh từ,Nhu cầu,市场需求正在增加。,Shìchǎng xūqiú zhèngzài zēngjiā,Nhu cầu thị trường đang tăng lên.
需要,xūyào,Động từ,"Cần, cần phải",我需要你的帮助。,Wǒ xūyào nǐ de bāngzhù,Tôi cần sự giúp đỡ của bạn.
宣布,xuānbù,Động từ,"Tuyên bố, công bố",比赛结果将于明天宣布。,Bǐsài jiéguǒ jiāng yú míngtiān xuān,Kết quả cuộc thi sẽ được công bố vào ngày mai.
宣传,xuānchuán,Động từ,"Tuyên truyền, quảng bá",他们正在宣传新的环保政策。,Tāmen zhèngzài xuānchuán xīn de,Họ đang tuyên truyền chính sách bảo vệ môi trường mới
选手,xuǎnshǒu,Danh từ,"Tuyển thủ, vận động viên",这位选手打破了世界纪录。,Zhè wèi xuǎnshǒu dǎpò le shìjiè jìl,Tuyển thủ này đã phá kỷ lục thế giới.
学费,xuéfèi,Danh từ,Học phí,大学学费每年都在上涨。,Dàxué xuéfèi měi nián dōu zài shà,Học phí đại học tăng lên mỗi năm.
训练,xùnliàn,Động từ,"Huấn luyện, đào tạo, rèn",运动员每天都要进行严格的训练。,Yùndòngyuán měitiān dōu yào jìnx,Vận động viên mỗi ngày đều phải tiến hành huấn luyện n
压,yā,Động từ,"Đè, nén, áp",不要在纸上压重物。,Bú yào zài zhǐ shang yā zhòngwù,Đừng đè vật nặng lên giấy.
压力,yālì,Danh từ,"Áp lực, áp suất",她承受着很大的工作压力。,Tā chéngshòuzhe hěn dà de gōng,Cô ấy đang chịu áp lực công việc rất lớn.
烟,yān,Danh từ,"Khói, thuốc lá",请勿在室内吸烟。,Qǐng wù zài shì nèi xī yān,Xin đừng hút thuốc trong nhà.
眼前,yǎnqián,Danh từ,"Trước mắt, hiện tại, ngay lúc n",他突然出现在我的眼前。,Tā tūrán chūxiàn zài wǒ de yǎnqiá,Anh ấy đột nhiên xuất hiện ngay trước mắt tôi.
演,yǎn,Động từ,"Diễn (xuất), trình diễn",他在电影里演老师。,Tā zài diànyǐng lǐ yǎn lǎoshī,Anh ấy đóng vai thầy giáo trong phim.
演唱,yǎnchàng,Động từ,"Hát (biểu diễn), trình bày",她在演唱一首流行歌曲。,Tā zài yǎnchàng yī shǒu liúxíng gē,Cô ấy đang hát một bài hát phổ thông.
演唱会,yǎnchànghuì,Danh từ,"Buổi hòa nhạc, concert (ca nh",昨晚的演唱会很精彩。,Zuówǎn de yǎnchànghuì hěn jīngc,Buổi hòa nhạc tối qua rất đặc sắc.
演出,yǎnchū,Động từ,"Biểu diễn, trình diễn",学校今晚要演出一个话剧。,Xuéxiào jīnwǎn yào yǎnchū yī gè h,Tối nay trường sẽ biểu diễn một vở kịch.
演员,yǎnyuán,Danh từ,Diễn viên,他是一位著名的电影演员。,Tā shì yī wèi zhùmíng de diànyǐng,Anh ấy là một diễn viên điện ảnh nổi tiếng.
羊,yáng,Danh từ,"Dê, cừu",草原上有很多羊。,Cǎoyuán shàng yǒu hěn duō yáng,Trên thảo nguyên có rất nhiều dê.
